,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力,V,I,Current density,Pressure,Tlye,TH2,TO2,Tout,LyeFlow,LyeFlow_Polar,dI,dj,dV,dTout,HTO,OTH,polar_lh,polar_wtt,polar_shg,polar_nn,T_out_star,V_static_star,dV_static_star,dV_dynamic_star,dTout_WL,V_star
1415,1415,1415,1415,1415,1415,1415,1415,2021年10月29日17时51分40秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,20.12486267089844,0.1629575341939926,33.63936996459961,31.72970962524414,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.526256561279297,23.50348854064941,23.94417762756348,20.565553665161133,20.71245002746582,19.83106803894043,90.7822265625,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,20.12486267089844,31.72970962524414,33.63936996459961,32.684539794921875,0.0,0.204425,0.0,0.0,0.0,0.0,0.0001840000040829,0.0001840000040829,1.255509191400343,1.2091377844295894,1.2948283691389468,1.2475192594873328,32.684539794921875,1.2475192594873328,-1.606109401297573e-05,1.606109401297573e-05,-0.0057898770631652,0.0002700294203617
1416,1416,1416,1416,1416,1416,1416,1416,2021年10月29日17时52分00秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,19.83106803894043,0.1629575341939926,33.63936996459961,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.526256561279297,23.50348854064941,23.797283172607425,20.565553665161133,21.15314102172852,19.684171676635746,90.7822265625,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,19.83106803894043,31.876605987548828,33.63936996459961,32.75798797607422,0.0,0.204425,0.0,0.0,0.0,0.0734481811523437,0.0001840000040829,0.0001840000040829,1.2553653987952798,1.208636152413068,1.294525676332491,1.2476156253408086,32.684539794921875,1.2476477476524555,0.00014454507381267412,-0.00014454507381267412,0.0258724902253177,0.0002700294203617
1417,1417,1417,1417,1417,1417,1417,1417,2021年10月29日17时52分20秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,19.83106803894043,0.1629575341939926,33.63936996459961,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.526256561279297,23.50348854064941,23.94417762756348,20.565553665161133,21.15314102172852,19.684171676635746,90.7822265625,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,19.83106803894043,31.876605987548828,33.63936996459961,32.75798797607422,0.0,0.204425,0.0,0.0,0.0,0.0,0.0001840000040829,0.0001840000040829,1.2553653987952798,1.208636152413068,1.294525676332491,1.2476156253408086,32.75798797607422,1.2476156253408086,4.8182926738027376e-05,-4.8182926738027376e-05,-0.0142157072288071,0.0002700294203617
1418,1418,1418,1418,1418,1418,1418,1418,2021年10月29日17时52分40秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,19.83106803894043,0.1629575341939926,33.345577239990234,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.526256561279297,23.50348854064941,23.797283172607425,20.41865539550781,20.41865539550781,19.684171676635746,90.7822265625,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,19.83106803894043,31.876605987548828,33.345577239990234,32.61109161376953,0.0,0.204425,0.0,0.0,0.0,-0.1468963623046875,0.0001840000040829,0.0001840000040829,1.2556535466433525,1.2096409925023983,1.2951320335440282,1.2476798702834353,32.75798797607422,1.2476156253408086,-1.6061155823532403e-05,1.6061155823532403e-05,-0.0565170456021348,0.0002700294203617
1419,1419,1419,1419,1419,1419,1419,1419,2021年10月29日17时53分00秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,20.12486267089844,0.1629575341939926,33.63936996459961,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.526256561279297,23.50348854064941,23.797283172607425,20.12486267089844,21.15314102172852,19.684171676635746,90.48843383789062,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,20.12486267089844,31.876605987548828,33.63936996459961,32.75798797607422,0.0,0.204425,0.0,0.0,0.0,0.1468963623046875,0.0001840000040829,0.0001840000040829,1.2553653987952798,1.208636152413068,1.294525676332491,1.2474871384526356,32.61109161376953,1.2475513808412066,-3.2122249800980995e-05,3.2122249800980995e-05,0.0082123425981777,0.0002700294203617
1420,1420,1420,1420,1420,1420,1420,1420,2021年10月29日17时53分20秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,20.12486267089844,0.1629575341939926,33.63936996459961,32.1703987121582,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.673154830932617,23.50348854064941,23.797283172607425,20.41865539550781,20.71245002746582,19.684171676635746,90.7822265625,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,20.12486267089844,32.1703987121582,33.63936996459961,32.904884338378906,0.0,0.204425,0.0,0.0,0.0,0.1468963623046875,0.0001840000040829,0.0001840000040829,1.2550794847704554,1.2076375614952346,1.2939231902560473,1.2474228973406143,32.75798797607422,1.2474871384526356,-6.424344408650917e-05,6.424344408650917e-05,0.0509774976243662,0.0002700294203617
1421,1421,1421,1421,1421,1421,1421,1421,2021年10月29日17时53分40秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,20.12486267089844,0.1629575341939926,33.63936996459961,31.72970962524414,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.23246383666992,23.50348854064941,23.94417762756348,20.12486267089844,21.15314102172852,19.684171676635746,90.19464111328124,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,20.12486267089844,31.72970962524414,33.63936996459961,32.684539794921875,0.0,0.204425,0.0,0.0,0.0,-0.2203445434570312,0.0001840000040829,0.0001840000040829,1.255509191400343,1.2091377844295894,1.2948283691389468,1.2475192594873328,32.904884338378906,1.2474228973406143,-6.424175029606793e-05,6.424175029606793e-05,-0.119521509971328,0.0002700294203617
1422,1422,1422,1422,1422,1422,1422,1422,2021年10月29日17时54分00秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,19.684171676635746,0.1629575341939926,33.63936996459961,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.23246383666992,23.50348854064941,23.94417762756348,20.41865539550781,21.15314102172852,19.684171676635746,90.19464111328124,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,19.684171676635746,31.876605987548828,33.63936996459961,32.75798797607422,0.0,0.204425,0.0,0.0,0.0,0.0734481811523437,0.0001840000040829,0.0001840000040829,1.2553653987952798,1.208636152413068,1.294525676332491,1.2476798702834353,32.684539794921875,1.2477119932337875,0.00011242739057593099,-0.00011242739057593099,0.0727485689978593,0.0002700294203617
1423,1423,1423,1423,1423,1423,1423,1423,2021年10月29日17时54分20秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,20.12486267089844,0.1629575341939926,33.63936996459961,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.23246383666992,23.50348854064941,23.94417762756348,20.41865539550781,21.15314102172852,19.684171676635746,90.48843383789062,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,20.12486267089844,31.876605987548828,33.63936996459961,32.75798797607422,0.0,0.204425,0.0,0.0,0.0,0.0,0.0001840000040829,0.0001840000040829,1.2553653987952798,1.208636152413068,1.294525676332491,1.2474871384526356,32.75798797607422,1.2474871384526356,3.212055601053976e-05,-3.212055601053976e-05,-0.043660904651837,0.0002700294203617
1424,1424,1424,1424,1424,1424,1424,1424,2021年10月29日17时54分40秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,20.12486267089844,0.1629575341939926,33.63936996459961,31.72970962524414,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.526256561279297,23.50348854064941,23.797283172607425,20.41865539550781,20.71245002746582,19.684171676635746,90.19464111328124,21.006242752075195,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,20.12486267089844,31.72970962524414,33.63936996459961,32.684539794921875,0.0,0.204425,0.0,0.0,0.0,-0.0734481811523437,0.0001840000040829,0.0001840000040829,1.255509191400343,1.2091377844295894,1.2948283691389468,1.2475192594873328,32.75798797607422,1.2474871384526356,-0.00011242739057593099,0.00011242739057593099,-0.0040797604750295,0.0002700294203617
1425,1425,1425,1425,1425,1425,1425,1425,2021年10月29日17时55分00秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,20.12486267089844,0.1629575341939926,33.63936996459961,31.72970962524414,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.23246383666992,23.50348854064941,23.797283172607425,20.565553665161133,21.15314102172852,19.684171676635746,90.19464111328124,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,20.12486267089844,31.72970962524414,33.63936996459961,32.684539794921875,0.0,0.204425,0.0,0.0,0.0,0.0,0.0001840000040829,0.0001840000040829,1.255509191400343,1.2091377844295894,1.2948283691389468,1.2475192594873328,32.684539794921875,1.2475192594873328,1.6060517348481795e-05,-1.6060517348481795e-05,-0.0102506893267886,0.0002700294203617
1426,1426,1426,1426,1426,1426,1426,1426,2021年10月29日17时55分20秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,19.83106803894043,0.1621740758419037,33.63936996459961,31.72970962524414,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.23246383666992,23.50348854064941,23.797283172607425,20.41865539550781,21.15314102172852,19.684171676635746,90.19464111328124,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1621740758419037,19.83106803894043,31.72970962524414,33.63936996459961,32.684539794921875,0.0,0.204425,0.0,0.0,0.0,0.0,0.0001840000040829,0.0001840000040829,1.255509191400343,1.2091377844295894,1.2948283691389468,1.2476477476524557,32.684539794921875,1.2476477476524555,8.030459991004157e-05,-8.030459991004157e-05,-0.0099237363144482,0.0002700294203617
1427,1427,1427,1427,1427,1427,1427,1427,2021年10月29日17时55分40秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,19.83106803894043,0.1629575341939926,33.63936996459961,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.526256561279297,23.50348854064941,23.797283172607425,20.12486267089844,20.859346389770508,19.684171676635746,90.19464111328124,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,19.83106803894043,31.876605987548828,33.63936996459961,32.75798797607422,0.0,0.204425,0.0,0.0,0.0,0.0734481811523437,0.0001840000040829,0.0001840000040829,1.2553653987952798,1.208636152413068,1.294525676332491,1.2476156253408086,32.684539794921875,1.2476477476524555,6.424408256133773e-05,-6.424408256133773e-05,-0.0092521047634264,0.0002700294203617
1428,1428,1428,1428,1428,1428,1428,1428,2021年10月29日17时56分00秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,19.83106803894043,0.1629575341939926,33.63936996459961,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.23246383666992,23.356590270996094,23.797283172607425,20.41865539550781,20.859346389770508,19.684171676635746,90.04773712158203,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,19.83106803894043,31.876605987548828,33.63936996459961,32.75798797607422,0.0,0.204425,0.0,0.0,0.0,0.0,0.0001840000040829,0.0001840000040829,1.2553653987952798,1.208636152413068,1.294525676332491,1.2476156253408086,32.75798797607422,1.2476156253408086,-1.6061155823310358e-05,1.6061155823310358e-05,-0.0093336019529743,0.0002700294203617
1429,1429,1429,1429,1429,1429,1429,1429,2021年10月29日17时56分20秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,19.83106803894043,0.1621740758419037,33.63936996459961,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.23246383666992,23.50348854064941,23.797283172607425,20.41865539550781,21.15314102172852,19.684171676635746,90.19464111328124,21.006242752075195,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1621740758419037,19.83106803894043,31.876605987548828,33.63936996459961,32.75798797607422,0.0,0.204425,0.0,0.0,0.0,0.0,0.0001840000040829,0.0001840000040829,1.2553653987952798,1.208636152413068,1.294525676332491,1.2476156253408086,32.75798797607422,1.2476156253408086,-1.6061155823532403e-05,1.6061155823532403e-05,-0.0096067268490998,0.0002700294203617
1430,1430,1430,1430,1430,1430,1430,1430,2021年10月29日17时56分40秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,19.83106803894043,0.1621740758419037,33.63936996459961,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.23246383666992,23.50348854064941,23.94417762756348,20.41865539550781,20.859346389770508,19.684171676635746,89.75394439697266,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1621740758419037,19.83106803894043,31.876605987548828,33.63936996459961,32.75798797607422,0.0,0.204425,0.0,0.0,0.0,0.0,0.0001840000040829,0.0001840000040829,1.2553653987952798,1.208636152413068,1.294525676332491,1.2476156253408086,32.75798797607422,1.2476156253408086,0.0,0.0,-0.0100201895727991,0.0002700294203617
1431,1431,1431,1431,1431,1431,1431,1431,2021年10月29日17时57分00秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,20.12486267089844,0.1621740758419037,33.63936996459961,31.72970962524414,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,29.23246383666992,23.50348854064941,23.94417762756348,20.41865539550781,21.15314102172852,19.684171676635746,89.75394439697266,21.300037384033203,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1621740758419037,20.12486267089844,31.72970962524414,33.63936996459961,32.684539794921875,0.0,0.204425,0.0,0.0,0.0,-0.0734481811523437,0.0001840000040829,0.0001840000040829,1.255509191400343,1.2091377844295894,1.2948283691389468,1.2475192594873328,32.75798797607422,1.2474871384526356,-6.424344408650917e-05,6.424344408650917e-05,-0.0103982961366213,0.0002700294203617
1432,1432,1432,1432,1432,1432,1432,1432,2021年10月29日17时57分20秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,20.12486267089844,0.1629575341939926,33.63936996459961,31.876605987548828,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,28.938671112060547,23.50348854064941,23.94417762756348,20.41865539550781,20.859346389770508,19.684171676635746,89.75394439697266,21.006242752075195,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1629575341939926,20.12486267089844,31.876605987548828,33.63936996459961,32.75798797607422,0.0,0.204425,0.0,0.0,0.0,0.0734481811523437,0.0001840000040829,0.0001840000040829,1.2553653987952798,1.208636152413068,1.294525676332491,1.2474871384526356,32.684539794921875,1.2475192594873328,-4.8182926738027376e-05,4.8182926738027376e-05,-0.0106465692908912,0.0002700294203617
1433,1433,1433,1433,1433,1433,1433,1433,2021年10月29日17时57分40秒,0.0091810002923011,0.2754319906234741,-9999,-9999,0.204425,19.83106803894043,0.1621740758419037,33.63936996459961,31.72970962524414,14.601848602294922,14.907883644104004,0.0001840000040829,0.0001840000040829,28.938671112060547,23.356590270996094,23.797283172607425,20.12486267089844,20.71245002746582,19.39037704467773,89.46015167236328,21.006242752075195,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700294203617,0.2754319906234741,0.6480752720552333,0.1621740758419037,19.83106803894043,31.72970962524414,33.63936996459961,32.684539794921875,0.0,0.204425,0.0,0.0,0.0,-0.0734481811523437,0.0001840000040829,0.0001840000040829,1.255509191400343,1.2091377844295894,1.2948283691389468,1.2476477476524557,32.75798797607422,1.2476156253408086,6.424344408673122e-05,-6.424344408673122e-05,-0.0107288690263658,0.0002700294203617
